Date,Store,Product,Category,Actual_Sales,Predicted_Sales,Unit_Price
2026-02-10,Store B - Mall,Cheese,Dairy,119,114,4.74
2026-02-10,Store B - Mall,Yogurt,Dairy,76,74,2.09
2026-02-10,Store B - Mall,Chicken,Meat,113,107,7.48
2026-02-10,Store B - Mall,Beef,Meat,89,82,9.74
2026-02-10,Store B - Mall,Bread,Bakery,60,56,2.87
2026-02-10,Store B - Mall,Oranges,Fresh Produce,85,82,2.15
2026-02-10,Store B - Mall,Carrots,Fresh Produce,102,100,1.49
2026-02-10,Store B - Mall,Salmon,Meat,96,101,12.99
2026-02-10,Store B - Mall,Butter,Dairy,55,53,3.26
2026-02-10,Store B - Mall,Muffins,Bakery,60,61,2.81
2026-02-11,Store B - Mall,Apples,Fresh Produce,74,69,2.25
2026-02-11,Store B - Mall,Bananas,Fresh Produce,75,73,1.22
2026-02-11,Store B - Mall,Lettuce,Fresh Produce,112,106,1.79
2026-02-11,Store B - Mall,Tomatoes,Fresh Produce,138,132,2.27
2026-02-11,Store B - Mall,Milk,Dairy,77,73,1.36
2026-02-11,Store B - Mall,Cheese,Dairy,108,110,5.2
2026-02-11,Store B - Mall,Yogurt,Dairy,78,75,2.01
2026-02-11,Store B - Mall,Chicken,Meat,47,45,7.19
2026-02-11,Store B - Mall,Beef,Meat,58,57,10.2
2026-02-11,Store B - Mall,Bread,Bakery,143,149,3.01
2026-02-11,Store B - Mall,Oranges,Fresh Produce,82,83,2.04
2026-02-11,Store B - Mall,Carrots,Fresh Produce,109,110,1.36
2026-02-11,Store B - Mall,Salmon,Meat,70,73,10.91
2026-02-11,Store B - Mall,Butter,Dairy,117,112,3.78
2026-02-11,Store B - Mall,Muffins,Bakery,82,86,3.16
2026-02-12,Store B - Mall,Apples,Fresh Produce,45,43,2.45
2026-02-12,Store B - Mall,Bananas,Fresh Produce,57,60,1.14
2026-02-12,Store B - Mall,Lettuce,Fresh Produce,105,112,1.7
2026-02-12,Store B - Mall,Tomatoes,Fresh Produce,115,115,2.03
2026-02-12,Store B - Mall,Milk,Dairy,83,83,1.51
2026-02-12,Store B - Mall,Cheese,Dairy,118,110,4.67
2026-02-12,Store B - Mall,Yogurt,Dairy,101,95,2.17
2026-02-12,Store B - Mall,Chicken,Meat,53,53,7.29
2026-02-12,Store B - Mall,Beef,Meat,74,71,9.69
2026-02-12,Store B - Mall,Bread,Bakery,63,63,3.07
2026-02-12,Store B - Mall,Oranges,Fresh Produce,96,91,1.94
2026-02-12,Store B - Mall,Carrots,Fresh Produce,62,59,1.52
2026-02-12,Store B - Mall,Salmon,Meat,70,74,11.79
2026-02-12,Store B - Mall,Butter,Dairy,82,81,3.81
2026-02-12,Store B - Mall,Muffins,Bakery,114,118,2.91
2026-02-13,Store B - Mall,Apples,Fresh Produce,63,67,2.53
2026-02-13,Store B - Mall,Bananas,Fresh Produce,40,41,1.29
2026-02-13,Store B - Mall,Lettuce,Fresh Produce,104,101,1.63
2026-02-13,Store B - Mall,Tomatoes,Fresh Produce,129,128,2.05
2026-02-13,Store B - Mall,Milk,Dairy,90,90,1.6
2026-02-13,Store B - Mall,Cheese,Dairy,72,74,5.44
2026-02-13,Store B - Mall,Yogurt,Dairy,49,51,2.04
2026-02-13,Store B - Mall,Chicken,Meat,102,102,7.68
2026-02-13,Store B - Mall,Beef,Meat,104,103,10.11
2026-02-13,Store B - Mall,Bread,Bakery,100,99,2.64
2026-02-13,Store B - Mall,Oranges,Fresh Produce,99,105,1.92
2026-02-13,Store B - Mall,Carrots,Fresh Produce,117,116,1.61
2026-02-13,Store B - Mall,Salmon,Meat,54,50,10.9
2026-02-13,Store B - Mall,Butter,Dairy,128,130,3.54
2026-02-13,Store B - Mall,Muffins,Bakery,56,59,2.9
2026-02-14,Store B - Mall,Apples,Fresh Produce,93,92,2.7
2026-02-14,Store B - Mall,Bananas,Fresh Produce,138,141,1.1
2026-02-14,Store B - Mall,Lettuce,Fresh Produce,152,142,1.62
2026-02-14,Store B - Mall,Tomatoes,Fresh Produce,99,100,2.18
2026-02-14,Store B - Mall,Milk,Dairy,62,65,1.39
2026-02-14,Store B - Mall,Cheese,Dairy,81,82,5.23
2026-02-14,Store B - Mall,Yogurt,Dairy,113,107,1.93
2026-02-14,Store B - Mall,Chicken,Meat,95,96,8.01
2026-02-14,Store B - Mall,Beef,Meat,146,136,9.38
2026-02-14,Store B - Mall,Bread,Bakery,46,46,2.82
2026-02-14,Store B - Mall,Oranges,Fresh Produce,97,90,2.07
2026-02-14,Store B - Mall,Carrots,Fresh Produce,111,116,1.36
2026-02-14,Store B - Mall,Salmon,Meat,145,146,12.26
2026-02-14,Store B - Mall,Butter,Dairy,115,108,3.62
2026-02-14,Store B - Mall,Muffins,Bakery,67,66,2.91
2026-02-15,Store B - Mall,Apples,Fresh Produce,162,162,2.38
2026-02-15,Store B - Mall,Bananas,Fresh Produce,120,119,1.12
2026-02-15,Store B - Mall,Lettuce,Fresh Produce,60,56,1.95
2026-02-15,Store B - Mall,Tomatoes,Fresh Produce,59,58,2.09
2026-02-15,Store B - Mall,Milk,Dairy,62,65,1.47
2026-02-15,Store B - Mall,Cheese,Dairy,112,104,4.79
2026-02-15,Store B - Mall,Yogurt,Dairy,91,85,2.02
2026-02-15,Store B - Mall,Chicken,Meat,137,136,7.41
2026-02-15,Store B - Mall,Beef,Meat,53,49,9.39
2026-02-15,Store B - Mall,Bread,Bakery,63,66,2.75
2026-02-15,Store B - Mall,Oranges,Fresh Produce,73,75,2.05
2026-02-15,Store B - Mall,Carrots,Fresh Produce,121,119,1.52
2026-02-15,Store B - Mall,Salmon,Meat,63,61,11.53
2026-02-15,Store B - Mall,Butter,Dairy,154,157,3.51
2026-02-15,Store B - Mall,Muffins,Bakery,73,68,3.19
2026-02-16,Store B - Mall,Apples,Fresh Produce,42,40,2.65
2026-02-16,Store B - Mall,Bananas,Fresh Produce,90,94,1.22
2026-02-16,Store B - Mall,Lettuce,Fresh Produce,71,67,1.85
2026-02-16,Store B - Mall,Tomatoes,Fresh Produce,81,77,2.37
2026-02-16,Store B - Mall,Milk,Dairy,107,104,1.61
2026-02-16,Store B - Mall,Cheese,Dairy,81,80,5.46
2026-02-16,Store B - Mall,Yogurt,Dairy,110,115,1.95
2026-02-16,Store B - Mall,Chicken,Meat,131,132,7.83
2026-02-16,Store B - Mall,Beef,Meat,117,124,9.61
2026-02-16,Store B - Mall,Bread,Bakery,62,60,2.63
2026-02-16,Store B - Mall,Oranges,Fresh Produce,123,123,1.92
2026-02-16,Store B - Mall,Carrots,Fresh Produce,51,49,1.48
2026-02-16,Store B - Mall,Salmon,Meat,95,98,12.2
2026-02-16,Store B - Mall,Butter,Dairy,137,132,3.33
2026-02-16,Store B - Mall,Muffins,Bakery,121,122,3.14
2026-02-17,Store B - Mall,Apples,Fresh Produce,47,43,2.57
2026-02-17,Store B - Mall,Bananas,Fresh Produce,40,38,1.15
2026-02-17,Store B - Mall,Lettuce,Fresh Produce,136,131,1.74
2026-02-17,Store B - Mall,Tomatoes,Fresh Produce,65,64,2.0
2026-02-17,Store B - Mall,Milk,Dairy,113,111,1.45
2026-02-17,Store B - Mall,Cheese,Dairy,91,95,4.54
2026-02-17,Store B - Mall,Yogurt,Dairy,43,40,2.04
2026-02-17,Store B - Mall,Chicken,Meat,63,61,7.9
2026-02-17,Store B - Mall,Beef,Meat,139,134,9.32
2026-02-17,Store B - Mall,Bread,Bakery,85,87,2.89
2026-02-17,Store B - Mall,Oranges,Fresh Produce,80,77,1.94
2026-02-17,Store B - Mall,Carrots,Fresh Produce,118,119,1.44
2026-02-17,Store B - Mall,Salmon,Meat,39,40,12.6
2026-02-17,Store B - Mall,Butter,Dairy,48,50,3.68
2026-02-17,Store B - Mall,Muffins,Bakery,109,111,3.24
2026-02-18,Store B - Mall,Apples,Fresh Produce,72,71,2.43
2026-02-18,Store B - Mall,Bananas,Fresh Produce,145,147,1.1
2026-02-18,Store B - Mall,Lettuce,Fresh Produce,139,146,1.96
2026-02-18,Store B - Mall,Tomatoes,Fresh Produce,54,56,2.34
2026-02-18,Store B - Mall,Milk,Dairy,39,41,1.36
2026-02-18,Store B - Mall,Cheese,Dairy,74,75,5.18
2026-02-18,Store B - Mall,Yogurt,Dairy,74,71,2.13
2026-02-18,Store B - Mall,Chicken,Meat,62,63,7.93
2026-02-18,Store B - Mall,Beef,Meat,129,134,9.17
2026-02-18,Store B - Mall,Bread,Bakery,55,54,3.04
2026-02-18,Store B - Mall,Oranges,Fresh Produce,60,64,1.99
2026-02-18,Store B - Mall,Carrots,Fresh Produce,97,95,1.44
2026-02-18,Store B - Mall,Salmon,Meat,74,69,12.44
2026-02-18,Store B - Mall,Butter,Dairy,68,66,3.25
2026-02-18,Store B - Mall,Muffins,Bakery,56,54,2.8
2026-02-19,Store B - Mall,Apples,Fresh Produce,94,98,2.38
2026-02-19,Store B - Mall,Bananas,Fresh Produce,50,47,1.25
2026-02-19,Store B - Mall,Lettuce,Fresh Produce,123,114,1.97
2026-02-19,Store B - Mall,Tomatoes,Fresh Produce,86,84,2.2
2026-02-19,Store B - Mall,Milk,Dairy,61,56,1.63
2026-02-19,Store B - Mall,Cheese,Dairy,62,64,5.43
2026-02-19,Store B - Mall,Yogurt,Dairy,112,109,1.98
2026-02-19,Store B - Mall,Chicken,Meat,125,129,6.89
2026-02-19,Store B - Mall,Beef,Meat,120,115,10.89
2026-02-19,Store B - Mall,Bread,Bakery,111,115,2.98
2026-02-19,Store B - Mall,Oranges,Fresh Produce,61,64,1.91
2026-02-19,Store B - Mall,Carrots,Fresh Produce,65,65,1.48
2026-02-19,Store B - Mall,Salmon,Meat,113,114,12.59
2026-02-19,Store B - Mall,Butter,Dairy,150,150,3.27
2026-02-19,Store B - Mall,Muffins,Bakery,62,59,2.74
2026-02-20,Store B - Mall,Apples,Fresh Produce,103,97,2.62
2026-02-20,Store B - Mall,Bananas,Fresh Produce,105,109,1.27
2026-02-20,Store B - Mall,Lettuce,Fresh Produce,94,88,1.85
2026-02-20,Store B - Mall,Tomatoes,Fresh Produce,52,55,2.07
2026-02-20,Store B - Mall,Milk,Dairy,130,124,1.49
2026-02-20,Store B - Mall,Cheese,Dairy,120,128,4.53
2026-02-20,Store B - Mall,Yogurt,Dairy,50,49,2.15
2026-02-20,Store B - Mall,Chicken,Meat,48,50,6.96
2026-02-20,Store B - Mall,Beef,Meat,118,114,10.33
2026-02-20,Store B - Mall,Bread,Bakery,83,80,3.0
2026-02-20,Store B - Mall,Oranges,Fresh Produce,91,88,1.81
2026-02-20,Store B - Mall,Carrots,Fresh Produce,67,63,1.5
2026-02-20,Store B - Mall,Salmon,Meat,113,118,11.67
2026-02-20,Store B - Mall,Butter,Dairy,51,50,3.7
2026-02-20,Store B - Mall,Muffins,Bakery,54,54,2.98
2026-02-21,Store B - Mall,Apples,Fresh Produce,134,126,2.74
2026-02-21,Store B - Mall,Bananas,Fresh Produce,133,126,1.22
2026-02-21,Store B - Mall,Lettuce,Fresh Produce,79,76,1.77
2026-02-21,Store B - Mall,Tomatoes,Fresh Produce,114,120,2.11
2026-02-21,Store B - Mall,Milk,Dairy,140,148,1.59
2026-02-21,Store B - Mall,Cheese,Dairy,171,171,4.85
2026-02-21,Store B - Mall,Yogurt,Dairy,113,116,1.92
2026-02-21,Store B - Mall,Chicken,Meat,83,77,8.19
2026-02-21,Store B - Mall,Beef,Meat,143,144,10.2
2026-02-21,Store B - Mall,Bread,Bakery,59,62,2.87
2026-02-21,Store B - Mall,Oranges,Fresh Produce,140,139,1.92
2026-02-21,Store B - Mall,Carrots,Fresh Produce,187,178,1.55
2026-02-21,Store B - Mall,Salmon,Meat,71,69,11.6
2026-02-21,Store B - Mall,Butter,Dairy,95,100,3.4
2026-02-21,Store B - Mall,Muffins,Bakery,137,130,3.26
2026-02-22,Store B - Mall,Apples,Fresh Produce,174,165,2.35
2026-02-22,Store B - Mall,Bananas,Fresh Produce,102,96,1.08
2026-02-22,Store B - Mall,Lettuce,Fresh Produce,171,166,1.67
2026-02-22,Store B - Mall,Tomatoes,Fresh Produce,146,149,2.35
2026-02-22,Store B - Mall,Milk,Dairy,171,168,1.45
2026-02-22,Store B - Mall,Cheese,Dairy,177,182,5.45
2026-02-22,Store B - Mall,Yogurt,Dairy,83,82,2.05
2026-02-22,Store B - Mall,Chicken,Meat,138,143,7.63
2026-02-22,Store B - Mall,Beef,Meat,144,146,10.83
2026-02-22,Store B - Mall,Bread,Bakery,57,57,2.79
2026-02-22,Store B - Mall,Oranges,Fresh Produce,180,190,2.16
2026-02-22,Store B - Mall,Carrots,Fresh Produce,137,138,1.37
2026-02-22,Store B - Mall,Salmon,Meat,125,128,10.91
2026-02-22,Store B - Mall,Butter,Dairy,152,147,3.61
2026-02-22,Store B - Mall,Muffins,Bakery,113,112,3.2
2026-02-23,Store B - Mall,Apples,Fresh Produce,126,118,2.47
2026-02-23,Store B - Mall,Bananas,Fresh Produce,83,84,1.08
2026-02-23,Store B - Mall,Lettuce,Fresh Produce,87,89,1.9
2026-02-23,Store B - Mall,Tomatoes,Fresh Produce,55,54,2.06
2026-02-23,Store B - Mall,Milk,Dairy,53,49,1.38
2026-02-23,Store B - Mall,Cheese,Dairy,92,94,4.55
2026-02-23,Store B - Mall,Yogurt,Dairy,129,127,2.12
2026-02-23,Store B - Mall,Chicken,Meat,120,122,7.09
2026-02-23,Store B - Mall,Beef,Meat,145,136,9.87
2026-02-23,Store B - Mall,Bread,Bakery,89,88,2.85
2026-02-23,Store B - Mall,Oranges,Fresh Produce,67,65,1.88
2026-02-23,Store B - Mall,Carrots,Fresh Produce,142,134,1.57
2026-02-23,Store B - Mall,Salmon,Meat,154,143,12.07
2026-02-23,Store B - Mall,Butter,Dairy,58,59,3.33
2026-02-23,Store B - Mall,Muffins,Bakery,69,70,3.2
2026-02-24,Store B - Mall,Apples,Fresh Produce,183,179,2.52
2026-02-24,Store B - Mall,Bananas,Fresh Produce,125,132,1.12
2026-02-24,Store B - Mall,Lettuce,Fresh Produce,181,177,1.93
2026-02-24,Store B - Mall,Tomatoes,Fresh Produce,116,110,2.24
2026-02-24,Store B - Mall,Milk,Dairy,136,127,1.41
2026-02-24,Store B - Mall,Cheese,Dairy,108,113,5.05
2026-02-24,Store B - Mall,Yogurt,Dairy,60,62,2.1
2026-02-24,Store B - Mall,Chicken,Meat,58,54,8.1
2026-02-24,Store B - Mall,Beef,Meat,117,122,9.19
2026-02-24,Store B - Mall,Bread,Bakery,138,142,2.82
2026-02-24,Store B - Mall,Oranges,Fresh Produce,65,68,1.82
2026-02-24,Store B - Mall,Carrots,Fresh Produce,103,106,1.52
2026-02-24,Store B - Mall,Salmon,Meat,93,87,11.28
2026-02-24,Store B - Mall,Butter,Dairy,184,196,3.22
2026-02-24,Store B - Mall,Muffins,Bakery,180,169,2.74
2026-02-25,Store B - Mall,Apples,Fresh Produce,69,71,2.69
2026-02-25,Store B - Mall,Bananas,Fresh Produce,140,147,1.15
2026-02-25,Store B - Mall,Lettuce,Fresh Produce,126,132,1.87
2026-02-25,Store B - Mall,Tomatoes,Fresh Produce,135,143,2.25
2026-02-25,Store B - Mall,Milk,Dairy,170,179,1.46
2026-02-25,Store B - Mall,Cheese,Dairy,82,85,5.4
2026-02-25,Store B - Mall,Yogurt,Dairy,146,137,1.87
2026-02-25,Store B - Mall,Chicken,Meat,187,199,6.81
2026-02-25,Store B - Mall,Beef,Meat,166,172,10.51
2026-02-25,Store B - Mall,Bread,Bakery,76,72,2.8
2026-02-25,Store B - Mall,Oranges,Fresh Produce,57,53,1.83
2026-02-25,Store B - Mall,Carrots,Fresh Produce,85,90,1.49
2026-02-25,Store B - Mall,Salmon,Meat,162,158,12.28
2026-02-25,Store B - Mall,Butter,Dairy,139,144,3.76
2026-02-25,Store B - Mall,Muffins,Bakery,89,89,2.83
2026-02-26,Store B - Mall,Apples,Fresh Produce,103,103,2.61
2026-02-26,Store B - Mall,Bananas,Fresh Produce,50,53,1.32
2026-02-26,Store B - Mall,Lettuce,Fresh Produce,81,78,1.89
2026-02-26,Store B - Mall,Tomatoes,Fresh Produce,121,126,2.34
2026-02-26,Store B - Mall,Milk,Dairy,193,198,1.39
2026-02-26,Store B - Mall,Cheese,Dairy,100,103,5.13
2026-02-26,Store B - Mall,Yogurt,Dairy,150,153,1.96
2026-02-26,Store B - Mall,Chicken,Meat,115,116,7.89
2026-02-26,Store B - Mall,Beef,Meat,146,150,10.41
2026-02-26,Store B - Mall,Bread,Bakery,133,124,2.94
2026-02-26,Store B - Mall,Oranges,Fresh Produce,140,143,2.09
2026-02-26,Store B - Mall,Carrots,Fresh Produce,118,122,1.44
2026-02-26,Store B - Mall,Salmon,Meat,100,98,12.47
2026-02-26,Store B - Mall,Butter,Dairy,83,85,3.27
2026-02-26,Store B - Mall,Muffins,Bakery,100,102,2.85
2026-02-27,Store B - Mall,Apples,Fresh Produce,100,104,2.59
2026-02-27,Store B - Mall,Bananas,Fresh Produce,160,163,1.21
2026-02-27,Store B - Mall,Lettuce,Fresh Produce,81,85,1.8
2026-02-27,Store B - Mall,Tomatoes,Fresh Produce,155,152,2.13
2026-02-27,Store B - Mall,Milk,Dairy,107,108,1.49
2026-02-27,Store B - Mall,Cheese,Dairy,72,69,4.6
2026-02-27,Store B - Mall,Yogurt,Dairy,179,191,2.15
2026-02-27,Store B - Mall,Chicken,Meat,61,57,7.98
2026-02-27,Store B - Mall,Beef,Meat,56,56,10.11
2026-02-27,Store B - Mall,Bread,Bakery,178,166,2.88
2026-02-27,Store B - Mall,Oranges,Fresh Produce,89,91,1.93
2026-02-27,Store B - Mall,Carrots,Fresh Produce,106,100,1.41
2026-02-27,Store B - Mall,Salmon,Meat,165,160,11.09
2026-02-27,Store B - Mall,Butter,Dairy,104,103,3.58
2026-02-27,Store B - Mall,Muffins,Bakery,66,67,2.87
2026-02-28,Store B - Mall,Apples,Fresh Produce,92,95,2.73
2026-02-28,Store B - Mall,Bananas,Fresh Produce,116,108,1.14
2026-02-28,Store B - Mall,Lettuce,Fresh Produce,155,145,1.97
2026-02-28,Store B - Mall,Tomatoes,Fresh Produce,92,92,2.35
2026-02-28,Store B - Mall,Milk,Dairy,161,152,1.6
2026-02-28,Store B - Mall,Cheese,Dairy,69,64,5.33
2026-02-28,Store B - Mall,Yogurt,Dairy,141,146,1.99
2026-02-28,Store B - Mall,Chicken,Meat,75,76,7.69
2026-02-28,Store B - Mall,Beef,Meat,147,156,9.21
2026-02-28,Store B - Mall,Bread,Bakery,114,110,2.67
2026-02-28,Store B - Mall,Oranges,Fresh Produce,167,173,2.15
2026-02-28,Store B - Mall,Carrots,Fresh Produce,155,154,1.35
2026-02-28,Store B - Mall,Salmon,Meat,83,83,11.21
2026-02-28,Store B - Mall,Butter,Dairy,202,210,3.76
2026-02-28,Store B - Mall,Muffins,Bakery,118,113,2.89
2026-03-01,Store B - Mall,Apples,Fresh Produce,68,65,2.53
2026-03-01,Store B - Mall,Bananas,Fresh Produce,67,68,1.28
2026-03-01,Store B - Mall,Lettuce,Fresh Produce,108,109,1.67
2026-03-01,Store B - Mall,Tomatoes,Fresh Produce,113,109,2.01
2026-03-01,Store B - Mall,Milk,Dairy,208,204,1.55
2026-03-01,Store B - Mall,Cheese,Dairy,212,210,4.55
2026-03-01,Store B - Mall,Yogurt,Dairy,120,122,2.02
2026-03-01,Store B - Mall,Chicken,Meat,82,79,6.77
2026-03-01,Store B - Mall,Beef,Meat,71,70,9.62
2026-03-01,Store B - Mall,Bread,Bakery,210,218,2.68
2026-03-01,Store B - Mall,Oranges,Fresh Produce,185,192,1.95
2026-03-01,Store B - Mall,Carrots,Fresh Produce,130,139,1.64
2026-03-01,Store B - Mall,Salmon,Meat,67,69,11.63
2026-03-01,Store B - Mall,Butter,Dairy,211,211,3.53
2026-03-01,Store B - Mall,Muffins,Bakery,99,96,3.1
2026-03-02,Store B - Mall,Apples,Fresh Produce,125,122,2.73
2026-03-02,Store B - Mall,Bananas,Fresh Produce,99,93,1.25
2026-03-02,Store B - Mall,Lettuce,Fresh Produce,156,157,1.76
2026-03-02,Store B - Mall,Tomatoes,Fresh Produce,182,190,2.36
2026-03-02,Store B - Mall,Milk,Dairy,97,91,1.52
2026-03-02,Store B - Mall,Cheese,Dairy,146,137,5.0
2026-03-02,Store B - Mall,Yogurt,Dairy,144,149,2.14
2026-03-02,Store B - Mall,Chicken,Meat,146,150,6.77
2026-03-02,Store B - Mall,Beef,Meat,68,63,9.31
2026-03-02,Store B - Mall,Bread,Bakery,144,148,3.05
2026-03-02,Store B - Mall,Oranges,Fresh Produce,123,116,2.15
2026-03-02,Store B - Mall,Carrots,Fresh Produce,195,205,1.4
2026-03-02,Store B - Mall,Salmon,Meat,162,154,11.68
2026-03-02,Store B - Mall,Butter,Dairy,66,62,3.16
2026-03-02,Store B - Mall,Muffins,Bakery,188,198,2.87
2026-03-03,Store B - Mall,Apples,Fresh Produce,169,167,2.48
2026-03-03,Store B - Mall,Bananas,Fresh Produce,165,176,1.21
2026-03-03,Store B - Mall,Lettuce,Fresh Produce,50,49,1.65
2026-03-03,Store B - Mall,Tomatoes,Fresh Produce,92,91,2.22
2026-03-03,Store B - Mall,Milk,Dairy,93,89,1.36
2026-03-03,Store B - Mall,Cheese,Dairy,90,90,5.31
2026-03-03,Store B - Mall,Yogurt,Dairy,61,62,1.96
2026-03-03,Store B - Mall,Chicken,Meat,86,83,8.06
2026-03-03,Store B - Mall,Beef,Meat,71,68,9.58
2026-03-03,Store B - Mall,Bread,Bakery,142,133,2.53
2026-03-03,Store B - Mall,Oranges,Fresh Produce,63,65,2.01
2026-03-03,Store B - Mall,Carrots,Fresh Produce,138,129,1.61
2026-03-03,Store B - Mall,Salmon,Meat,123,114,12.17
2026-03-03,Store B - Mall,Butter,Dairy,124,129,3.49
2026-03-03,Store B - Mall,Muffins,Bakery,58,56,3.14
2026-03-04,Store B - Mall,Apples,Fresh Produce,126,128,2.55
2026-03-04,Store B - Mall,Bananas,Fresh Produce,65,63,1.1
2026-03-04,Store B - Mall,Lettuce,Fresh Produce,59,56,1.82
2026-03-04,Store B - Mall,Tomatoes,Fresh Produce,110,115,2.35
2026-03-04,Store B - Mall,Milk,Dairy,160,170,1.39
2026-03-04,Store B - Mall,Cheese,Dairy,102,103,4.58
2026-03-04,Store B - Mall,Yogurt,Dairy,110,116,1.96
2026-03-04,Store B - Mall,Chicken,Meat,106,104,6.95
2026-03-04,Store B - Mall,Beef,Meat,105,98,9.73
2026-03-04,Store B - Mall,Bread,Bakery,169,165,2.56
2026-03-04,Store B - Mall,Oranges,Fresh Produce,77,71,2.01
2026-03-04,Store B - Mall,Carrots,Fresh Produce,82,79,1.54
2026-03-04,Store B - Mall,Salmon,Meat,86,83,11.39
2026-03-04,Store B - Mall,Butter,Dairy,159,152,3.28
2026-03-04,Store B - Mall,Muffins,Bakery,66,62,2.76
2026-03-05,Store B - Mall,Apples,Fresh Produce,109,110,2.58
2026-03-05,Store B - Mall,Bananas,Fresh Produce,95,100,1.26
2026-03-05,Store B - Mall,Lettuce,Fresh Produce,158,162,1.75
2026-03-05,Store B - Mall,Tomatoes,Fresh Produce,164,154,2.18
2026-03-05,Store B - Mall,Milk,Dairy,76,70,1.63
2026-03-05,Store B - Mall,Cheese,Dairy,70,68,5.07
2026-03-05,Store B - Mall,Yogurt,Dairy,149,152,2.04
2026-03-05,Store B - Mall,Chicken,Meat,137,140,8.22
2026-03-05,Store B - Mall,Beef,Meat,106,104,9.86
2026-03-05,Store B - Mall,Bread,Bakery,166,170,2.72
2026-03-05,Store B - Mall,Oranges,Fresh Produce,100,99,1.81
2026-03-05,Store B - Mall,Carrots,Fresh Produce,185,189,1.41
2026-03-05,Store B - Mall,Salmon,Meat,122,125,11.43
2026-03-05,Store B - Mall,Butter,Dairy,142,148,3.25
2026-03-05,Store B - Mall,Muffins,Bakery,119,118,2.73
2026-03-06,Store B - Mall,Apples,Fresh Produce,65,61,2.48
2026-03-06,Store B - Mall,Bananas,Fresh Produce,111,111,1.2
2026-03-06,Store B - Mall,Lettuce,Fresh Produce,79,75,1.86
2026-03-06,Store B - Mall,Tomatoes,Fresh Produce,114,110,1.99
2026-03-06,Store B - Mall,Milk,Dairy,59,61,1.46
2026-03-06,Store B - Mall,Cheese,Dairy,156,150,4.66
2026-03-06,Store B - Mall,Yogurt,Dairy,136,130,1.97
2026-03-06,Store B - Mall,Chicken,Meat,113,108,7.6
2026-03-06,Store B - Mall,Beef,Meat,54,51,9.97
2026-03-06,Store B - Mall,Bread,Bakery,63,62,2.76
2026-03-06,Store B - Mall,Oranges,Fresh Produce,105,109,1.89
2026-03-06,Store B - Mall,Carrots,Fresh Produce,154,144,1.48
2026-03-06,Store B - Mall,Salmon,Meat,162,163,12.34
2026-03-06,Store B - Mall,Butter,Dairy,120,112,3.7
2026-03-06,Store B - Mall,Muffins,Bakery,60,63,3.28
2026-03-07,Store B - Mall,Apples,Fresh Produce,86,84,2.67
2026-03-07,Store B - Mall,Bananas,Fresh Produce,85,83,1.3
2026-03-07,Store B - Mall,Lettuce,Fresh Produce,99,101,1.66
2026-03-07,Store B - Mall,Tomatoes,Fresh Produce,188,198,2.04
2026-03-07,Store B - Mall,Milk,Dairy,117,120,1.49
2026-03-07,Store B - Mall,Cheese,Dairy,102,106,4.54
2026-03-07,Store B - Mall,Yogurt,Dairy,163,162,1.89
2026-03-07,Store B - Mall,Chicken,Meat,134,125,7.84
2026-03-07,Store B - Mall,Beef,Meat,138,141,10.5
2026-03-07,Store B - Mall,Bread,Bakery,130,125,2.74
2026-03-07,Store B - Mall,Oranges,Fresh Produce,60,62,2.02
2026-03-07,Store B - Mall,Carrots,Fresh Produce,196,191,1.62
2026-03-07,Store B - Mall,Salmon,Meat,142,150,12.98
2026-03-07,Store B - Mall,Butter,Dairy,183,190,3.71
2026-03-07,Store B - Mall,Muffins,Bakery,215,208,3.28
2026-03-08,Store B - Mall,Apples,Fresh Produce,176,176,2.33
2026-03-08,Store B - Mall,Bananas,Fresh Produce,92,86,1.25
2026-03-08,Store B - Mall,Lettuce,Fresh Produce,118,121,1.68
2026-03-08,Store B - Mall,Tomatoes,Fresh Produce,195,207,2.05
2026-03-08,Store B - Mall,Milk,Dairy,77,77,1.56
2026-03-08,Store B - Mall,Cheese,Dairy,158,160,4.73
2026-03-08,Store B - Mall,Yogurt,Dairy,99,93,2.04
2026-03-08,Store B - Mall,Chicken,Meat,103,107,7.62
2026-03-08,Store B - Mall,Beef,Meat,90,89,10.92
2026-03-08,Store B - Mall,Bread,Bakery,116,115,2.94
2026-03-08,Store B - Mall,Oranges,Fresh Produce,180,175,1.86
2026-03-08,Store B - Mall,Carrots,Fresh Produce,117,123,1.62
2026-03-08,Store B - Mall,Salmon,Meat,70,67,12.33
2026-03-08,Store B - Mall,Butter,Dairy,206,212,3.5
2026-03-08,Store B - Mall,Muffins,Bakery,175,185,3.16
